First Contact Date,First Contact Date1,First Contact Month,First Contact Year,Landing Page Id,Mql Id (Marketing Qualified Leads),Origin
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,03cf01ab1a9e0f461e4af33fce8d71f6,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,7967058c47906d425e86394725b2afd6,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,c0e3f3bd815a862433bc3399c487926b,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,dca7085d5af68e91d19ed7cb75e1dd86,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,36120633c8737035fbabf079082f4ec1,30bb20e13b018817fd47172ff321c685,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,a94589cf43e8ec17e83570b720109b94,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,bde34e7721e5a33091503ba45b3f8ea5,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,56e4bd3f359025fba2d2e080cb2c25a9,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,8e0f5a9efbf3ad58606380abe0decf95,organic_search
3/6/2018 1:00:00 AM,"March 6, 2018",March 2018,2018,ff3416719616ad4921acb8c74e21d6f0,92fe0f14f026db9c6631440f5b5cf0dc,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,e0d1a91717b32a5ccebba4f5912b2b93,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,241f79c7a8fe0270f4fb79fcbbcd17ad,3e79c62a8c156c71bc7d1ff24609d223,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,27cd3540bace1f4a4b2bc6d319b0553c,7894fb70687d7d6ed620d74d67420eb5,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,65d9f9d71e562365e8b44037c2888d98,fc37c234a9b820027243ea2255da90b7,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,73f31a40697cc90a86c1273563ac230e,eb3e78a6d08bc2aad5ab094608a71c77,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,b6885f18d203a61176418c1fb3764815,d85f7ffd34969c63e0146c6ac8bc518f,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,2f9e00b759f8d090d2d2ecae1347104f,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,d98a1d25616198cda311476afeade289,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,fc51f566fbeb56194ca2beaefc9aaf4b,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,da14b7e2eb0d1eecf65abbd05a31c87d,039877e2030dcb53763e516363a3da6d,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,b344649af60a6ae5e72f8d8b4016e9e5,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,16805acc50701e4904620cfe12273731,organic_search
3/7/2018 1:00:00 AM,"March 7, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,70ff8ba8a8c7c2152b0a4d3cb76583e0,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,20fd0c71352a517c6ae07cb4b9f72c01,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,3887768255fc3ba5063eb8df7046d194,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,c885743821cce93ad525c5919aa9faa9,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,1fcdaeeb2f3492b18aa16cd1e6217f09,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,36120633c8737035fbabf079082f4ec1,50c2e156c1502fb41bc5d51be51d76a3,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,4aab772aeb9833c170d8ea5413e02eac,197e931b3ee852997d554b092e9455cb,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,4aab772aeb9833c170d8ea5413e02eac,b91cf8812365f50ff4bda4bcd6206b05,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,4e82dd1f6d00626bda0723eef0a269a6,779259368ccf87da1146127db1360be8,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,73f31a40697cc90a86c1273563ac230e,5ea25b4505991a8c3a9d598d09ae39ca,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,8f08d2ef8b9aec2ec5118fbcf7f96f11,afb4ae095e2640ec1e64f1960a8f255c,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,b6885f18d203a61176418c1fb3764815,69acd488f0b7effcaf18a4ce85defc85,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,07d9152e686ddb50c5330f7f9c1c58bc,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,2162aa360552823da93fca82bf2a26f0,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,cd35e6dd7806c829f1dff22312d8f898,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,33d06abacfaec40e2da0d9a46007c758,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,39ecc5282d4511dca4c757113e1312d1,organic_search
3/8/2018 1:00:00 AM,"March 8, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,97084587768c3d424f01174c4c008d59,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,1d83f02bfc05b6715ef428ee0ccd78be,20c1fd3638caa5d1dce50b6c0b7fc409,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,d4e4e52a55cf98172a6d70734dbe990d,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,241f79c7a8fe0270f4fb79fcbbcd17ad,91bf42fe769d7f395d8f11b747000def,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,1364f5a1e2fd89c14c1d75d61cd44982,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,36120633c8737035fbabf079082f4ec1,bb778214b2a20abaa285a6c9fe4e4551,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,40dec9f3d5259a3d2dbcdab2114fae47,bd2ecba368839b7447db9829ba015e98,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,7fa6214d82e911d070f51ef79381b956,daaed502af6c37e34477e1dee6cb38fd,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,b48ec5f3b04e9068441002a19df93c6c,5ce6a16b6c27341101979537c08ba0a3,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,e022029a28bad406d6f3e74512ebebc2,c1d2e03fe341aa237db6b5fd7598b28c,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,165d6a6256273a3430fa4891413ac2f0,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,8e79d8f9f9bd5790fac0c5305066d111,organic_search
3/9/2018 1:00:00 AM,"March 9, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,fea6d3c362395ffa975ea4fd8d5d8ebb,organic_search
3/10/2018 1:00:00 AM,"March 10, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,553986b255bf8bb6b0bdc1e400dbf7e4,organic_search
3/10/2018 1:00:00 AM,"March 10, 2018",March 2018,2018,40dec9f3d5259a3d2dbcdab2114fae47,8e3ecc6d79b651cabc3b9403543358dd,organic_search
3/10/2018 1:00:00 AM,"March 10, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,ec571ab7b4d7949853f9bf65e19442d5,organic_search
3/10/2018 1:00:00 AM,"March 10, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,852be1ce1d25bb877395346423eb292b,organic_search
3/11/2018 1:00:00 AM,"March 11, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,1c83e61d344700d36ad0564af509728b,organic_search
3/11/2018 1:00:00 AM,"March 11, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,2863298e1c75172824d2f5aa7517c899,organic_search
3/11/2018 1:00:00 AM,"March 11, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,c9b03be66eee564123ecf4b66c25986a,organic_search
3/11/2018 1:00:00 AM,"March 11, 2018",March 2018,2018,40dec9f3d5259a3d2dbcdab2114fae47,d9f1f4dc0015d78e977e427cbc75736a,organic_search
3/11/2018 1:00:00 AM,"March 11, 2018",March 2018,2018,bdaeb752e5c3caa215ebe04c61e22325,59b6b45880d0169d22da3c35b4f716db,organic_search
3/11/2018 1:00:00 AM,"March 11, 2018",March 2018,2018,d83b0d0e48c8447d1d5507a44027a955,f27e4860cdd0eb27a3d1113428a941e0,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,15cf89bab2c3163b4f9d8601d108f8b2,15dbcea862355bc3fa8921bf3c36b1c8,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,1d83672fb9b3ff6aa2179a20fbf8a355,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,45a0104473e934a22cc04bdc1db8615b,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,790d8fa56e05ff05080e6e66fae0272a,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,c09b11a189ac7771b26512f290bd023f,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,d8c3fc67def99b7b61593abe7920f3c0,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,ebcdc4e2a7e73118fab4921b78200b2b,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,30077c17f2ec5010a82e37ad8925b95f,c2385a5e739790f3b8c1d459abee3e5b,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,43f6943d7a020cdcb8d27aebb9d96221,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,c79bafc4a099ff23e3bab1534797fb45,19df7cd7b27335f2efe6133c69f7688d,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,235d4034b03318cc97d376cb07c7fb7c,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,59aff3a8835bab1c3c1725498ef4631a,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,7720c6892d447539b71d8bd9e4d1ef60,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,9304e840061f69214ea586ac8c0c7c65,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,e8461ef52596925c898d68d1c7217c4c,abaae1c5a4f3eb2248bfc782c08ac6b0,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,e86b0b777206ca8a678f97428603deac,a4caf71cf38708eaf17117f78fa61c9f,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,178b99100c7594627daa57e8fa69da24,organic_search
3/12/2018 1:00:00 AM,"March 12, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,77a2de98440845afecb786997668d516,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,2d85fe69a230d106d7a9052381a09356,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,370caceecffaa11d5c0fe2dfefa413c1,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,b6f94d0f54cf94a6a70af82a57c7c130,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,3fd71e7e6cf64921740567dcfefb68cf,dd9da8799c27e57fab37594ea082d65d,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,40dec9f3d5259a3d2dbcdab2114fae47,00a7b8f6dc440f5799515d58dafdb5be,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,40dec9f3d5259a3d2dbcdab2114fae47,ab881944a0881e36f759347e6c1735ed,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,4aab772aeb9833c170d8ea5413e02eac,95ee216e5a483732554f971b1708ad99,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,872eb32141128a5320bfe7b8cf80fc14,0180e9a354eccc55463ae4c11abfc5f4,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,287915711d06ce6d90e2c18e1d89d3a6,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,44cd3cf72972846c9eaec796280aedf8,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,8fde209ba4175cca35703a1095cfeec9,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,d7cfb31208898765facda162b01bda92,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,0093fe2eedeb098315bf9251da1a5f03,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,7378482f194890f4d9109e1ba3e2cf04,organic_search
3/13/2018 1:00:00 AM,"March 13, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,c7c78f106a8458a6c7794002e878a9d8,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,c07c69d716213f5eb297e2721115daca,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,a1c1c34f2d042043b7b6798a85500ce4,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,ac06d41898d3582eb1bbf0d85c46c5f0,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,bb36fd8f142e7fea7041c49f61f75f37,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,cb0dfa84f66dc1d66825f5aa726cbf55,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,36120633c8737035fbabf079082f4ec1,415c6b765a8624853b9717c027119461,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,65d9f9d71e562365e8b44037c2888d98,b4ea0b7717d20f0bf18846caba9fe287,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,76d33b7836dd4396f9dd310392f570f8,5dcf93a3757353548ad49dcc68d1c445,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,83bfeb1d106df88a2cde0965999161f0,e73b04578cae9ad34b98a7aeebe3ad0a,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,a7982125ff7aa3b2054c6e44f9d28522,2cd4bb83e6bedb9b0b038e3350a5d41b,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,0fc55b68b62a7bdc44bfc347f48d4277,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,fc879743ee2196b59f45973a9173c9f3,organic_search
3/14/2018 1:00:00 AM,"March 14, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,3773f78718c5a0aec6305dc5f1b8b692,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,007f9098284a86ee80ddeb25d53e0af8,5107915b16ea89bdc0dd279cc6686680,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,1b061b1cec6b5898e5326992d9461610,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,bfa4c8f989b5998d069da0a75550a7ce,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,615ee85103d4287b7d8ee9bb886d2f15,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,7fa6214d82e911d070f51ef79381b956,e2f4a1d51d54f728370cb48014dbec2a,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,a7982125ff7aa3b2054c6e44f9d28522,2be96323449fc62048a56a72fb6b8628,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,85fb7822c0e202d4b3bb8c1ad5e0280c,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,fbb3f91b7a5c26ffd7da7c16ed71b2d9,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,bc18cd01dacdd62719e6b4d59248c5e1,organic_search
3/15/2018 1:00:00 AM,"March 15, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,5c490b208aeecdb2af2f4b6fb696a6fe,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,0b37d43dbde6452cdd94c17bf61a88e4,f0971d67a49ade9bab406f7664e8129d,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,15cf89bab2c3163b4f9d8601d108f8b2,5aba61339be8c5667aeb08c044e8f59a,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,0e2f55a256a7218367349b9e87657252,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,4aab772aeb9833c170d8ea5413e02eac,5b7fc89c42ee0f99a9db33e8baed5c52,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,a841af0f710cf7e340d0d43626d2e568,7206ef1be0a3d44c57fa8214fc74421e,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,030ed9e0b2210f2207c3d0b9638898c3,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,569195aae6620c164f78f5afdc29f4de,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,b9603d20e1cbe010f3ed6275a0e3b885,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,d0dde222e608c66b65d44776bd8b4092,organic_search
3/16/2018 1:00:00 AM,"March 16, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,ff276aba80ec3e26adc022017e3b8b21,organic_search
3/17/2018 1:00:00 AM,"March 17, 2018",March 2018,2018,4e82dd1f6d00626bda0723eef0a269a6,bff45300ab6b66080f7f9337d470791c,organic_search
3/17/2018 1:00:00 AM,"March 17, 2018",March 2018,2018,872eb32141128a5320bfe7b8cf80fc14,36a2d857e8c4d30b525eadb5040940cb,organic_search
3/17/2018 1:00:00 AM,"March 17, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,ad1a5689af4f7e62644379f09b5699c8,organic_search
3/17/2018 1:00:00 AM,"March 17, 2018",March 2018,2018,d83b0d0e48c8447d1d5507a44027a955,6a16ba9f18f8c2a7daa2b4af4c814979,organic_search
3/17/2018 1:00:00 AM,"March 17, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,f044c6276e36beb1492ca9e529efc680,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,879076927f643b14ada250ec07ef4a88,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,c6f272198f6f6dd8aa7d0522dbbf789c,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,1c04abeb85a834a19e1ace9220311fe2,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,c35447dcd1a50b2e2ee3184be602b597,589571eb2abb82ce6ab1a954d9b1a08c,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,556dd6e75400f8f61f8e864ebef83147,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,9e78649769df2c1e78ceb740d2305814,organic_search
3/18/2018 1:00:00 AM,"March 18, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,95f8fbf9e0653a1c0fee3572b5a25042,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,efb02112a854f238b26fc03996342d96,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,330b9d44078a1ae5a221d655dcb77afa,15ade92dceaab28c5a6a7f7fb4c669be,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,721e54f5ec9978339e69dd3601713456,937304cff44c617ca508c6b84ffec3af,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,909e333f8f23574f93115bd3d402e202,d72ed463540d810c634272bb19e3de1a,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,a7982125ff7aa3b2054c6e44f9d28522,05b99715f32c973f929cd22735389966,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,c35447dcd1a50b2e2ee3184be602b597,b8ab596fde54c47e4b01c9936389dccc,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,49024dbba391e7b6d937dfe7b3354b45,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,5dca5f20a1b1baf0ad0729137f901dc3,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,9b3a07fc75f89cd8eeca533e11947204,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,f017be4dbf86243af5c1ebed0cff36a2,ace213affb48c3db008eee07d97bfb94,organic_search
3/19/2018 1:00:00 AM,"March 19, 2018",March 2018,2018,f98c2bd96ac4a5d9476734e790c91384,01cc35f5215d76108f9789902a8881dc,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,30077c17f2ec5010a82e37ad8925b95f,d9734d3817f40bb704b7cc4984ec39b0,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,58326e62183c14b0c03085c33b9fdc44,31f97ff19cc0aa5d7001a6b187dd2fa7,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,62a620c9f1f5dbe99651c2c9e369cbb0,7aeaa881c9a72b62b4842549c501a8aa,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,65d9f9d71e562365e8b44037c2888d98,6d3a5f2d64040a89905d2c1e99ee9bd9,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,a6a262e3634c78f9629ddf8094cd3174,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,fb24fdefb6d2dd80651f6c1a87bc0d7f,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,dcdbbb0bb43f5c9ea457a8363db87e73,147daaa4d649f65f12a78c8048338128,organic_search
3/20/2018 1:00:00 AM,"March 20, 2018",March 2018,2018,e492ee5eaf1697716985cc6f33f9cd9b,0865a2682d751a58d08b2773a65bc047,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,0b37d43dbde6452cdd94c17bf61a88e4,a7f0f550578261d8a0507e6972d5925c,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,111313f5b9ceedf17ab5af7317a9f9bc,15afaeb2c3c4446728e3adfbd35d0801,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,3138f2d16a2894a0b029ac115da88f8f,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,ba8cf349f278c2ae7f53ba026389fabd,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,22c29808c4f815213303f8933030604c,ca78c4487af4257616699a353ccaf296,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,2b3ba77df5d7657e8c515a1c74155b99,f9639421ad8666783822bcb2e5b8eb8b,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,36120633c8737035fbabf079082f4ec1,378a1f96defa50e36f4b9ae38b26d89a,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,b76ef37428e6799c421989521c0e5077,6bacc516b88b78d62e578cd9ad50c08b,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,ce1a65abd0973638f1c887a6efcfa82d,e3aa5b42d2e5f63dc5161eedf573c215,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,dcdbbb0bb43f5c9ea457a8363db87e73,3344c30b90c7038aeb1b0dedc8def929,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,dcdbbb0bb43f5c9ea457a8363db87e73,4c21d6da76d2be1650d4607ad476ac95,organic_search
3/21/2018 1:00:00 AM,"March 21, 2018",March 2018,2018,dcdbbb0bb43f5c9ea457a8363db87e73,813ce9042f6ebca30e639cc1b7156507,organic_search
